									民國104年1-3月											單位：新臺幣千元	
1215	卜蜂	"4,008,464 "	"4,158,339 "	(3.60)	"216,629 "	"239,762 "	"4,387 "	"8,717 "	"174,847 "	"202,586 "	(13.69)	"2,436,282 "	0.72 	0.83 	21.02 	54.69 	1.34 	0.56 	"221,016 "	"248,479 "	(11.05)
1216	統一	"104,940,238 "	"107,115,302 "	(2.03)	"6,277,894 "	"5,174,359 "	"2,091,236 "	"2,491,191 "	"4,299,459 "	"4,161,367 "	3.32 	"54,634,763 "	0.79 	0.76 	17.52 	23.48 	0.98 	0.55 	"8,369,130 "	"7,665,550 "	9.18 
1217	愛之味	"1,016,187 "	"853,255 "	19.10 	"(75,525)"	"(148,287)"	"(3,926)"	"(19,730)"	"(63,155)"	"(135,633)"		"4,872,053 "	(0.13)	(0.28)	10.78 	38.49 	0.88 	0.61 	"(79,451)"	"(168,017)"	
1218	泰山	"1,982,171 "	"2,100,231 "	(5.62)	"(25,419)"	"(18,805)"	"16,164 "	"44,921 "	"(9,803)"	"24,000 "		"3,533,360 "	(0.03)	0.07 	9.81 	43.02 	1.04 	0.71 	"(9,255)"	"26,116 "	
1219	福壽	"2,325,248 "	"2,459,447 "	(5.46)	"21,954 "	"38,263 "	"4,427 "	"12,896 "	"22,504 "	"43,755 "	(48.57)	"3,131,882 "	0.07 	0.14 	12.16 	58.34 	2.80 	1.46 	"26,381 "	"51,159 "	(48.43)
1220	台榮	"837,271 "	"752,609 "	11.25 	"(12,725)"	"26,889 "	"7,827 "	"1,149 "	"(1,573)"	"21,153 "		"1,770,779 "	(0.01)	0.12 	11.88 	69.77 	3.80 	2.41 	"(4,898)"	"28,038 "	
1225	福懋油	"2,718,613 "	"2,937,279 "	(7.44)	"49,853 "	"60,488 "	"(9,955)"	"(12,506)"	"31,588 "	"35,292 "	(10.50)	"2,187,030 "	0.14 	0.18 	12.15 	43.55 	1.83 	1.04 	"39,898 "	"47,982 "	(16.85)
1227	佳格	"7,183,052 "	"5,307,080 "	35.35 	"1,196,898 "	"650,833 "	"17,834 "	"5,345 "	"912,101 "	"539,088 "	69.19 	"7,206,338 "	1.27 	0.75 	17.90 	69.51 	2.73 	1.83 	"1,214,732 "	"656,178 "	85.12 
1229	聯華	"1,253,789 "	"1,245,028 "	0.70 	"52,351 "	"51,803 "	"236,479 "	"625,295 "	"281,506 "	"666,867 "	(57.79)	"8,545,383 "	0.33 	0.78 	25.11 	83.46 	1.06 	0.67 	"288,830 "	"677,098 "	(57.34)
1231	聯華食	"1,677,670 "	"1,290,135 "	30.04 	"114,119 "	"10,622 "	"3,991 "	"13,019 "	"98,452 "	"25,917 "	279.87 	"1,481,131 "	0.66 	0.17 	18.16 	42.50 	1.55 	0.83 	"118,110 "	"23,641 "	399.60 
1232	大統益	"4,750,989 "	"5,526,932 "	(14.04)	"292,949 "	"310,921 "	795 	"39,998 "	"241,953 "	"289,066 "	(16.30)	"1,599,749 "	1.51 	1.81 	23.63 	78.36 	4.68 	2.12 	"293,744 "	"350,919 "	(16.29)
1233	天仁	"565,923 "	"556,674 "	1.66 	"71,067 "	"88,570 "	"1,725 "	"11,711 "	"60,104 "	"83,060 "	(27.64)	"905,919 "	0.66 	0.92 	16.48 	76.56 	2.34 	1.45 	"72,792 "	"100,281 "	(27.41)
1234	黑松	"1,331,189 "	"1,269,748 "	4.84 	"(39,248)"	"(54,992)"	"187,077 "	"139,446 "	"123,028 "	"64,286 "	91.38 	"4,018,711 "	0.31 	0.16 	43.58 	80.90 	4.74 	3.90 	"147,829 "	"84,454 "	75.04 
1235	興泰	"22,330 "	"37,669 "	(40.72)	"(4,226)"	"(3,888)"	"4,178 "	"31,552 "	(192)	"27,812 "		"561,688 "	(<<<<<)	0.51 	23.74 	51.58 	1.62 	1.56 	(48)	"27,664 "	
1236	宏亞	"705,960 "	"661,979 "	6.64 	"87,072 "	"26,625 "	302 	"5,779 "	"73,060 "	"23,243 "	214.33 	"1,083,425 "	0.67 	0.21 	17.44 	60.85 	1.38 	0.90 	"87,374 "	"32,404 "	169.64 
1702	南僑	"3,574,556 "	"3,362,458 "	6.31 	"398,732 "	"329,388 "	"(30,533)"	"(18,433)"	"289,175 "	"209,263 "	38.19 	"2,941,330 "	1.17 	0.84 	21.46 	30.77 	1.45 	1.09 	"368,199 "	"310,955 "	18.41 
1737	臺鹽	"639,349 "	"628,615 "	1.71 	"78,211 "	"41,800 "	"(18,136)"	"45,231 "	"48,273 "	"76,749 "	(37.10)	"2,000,000 "	0.24 	0.38 	29.37 	86.09 	6.07 	4.95 	"60,075 "	"87,031 "	(30.97)
																					
03	塑膠類	"275,960,887 "	"308,154,592 "	(10.45)	"14,746,139 "	"7,291,633 "	"5,050,439 "	"20,296,732 "	"15,236,788 "	"23,655,802 "	(35.59)	"304,918,240 "	0.38 	0.47 	36.08 	58.30 	2.59 	2.01 	"19,796,578 "	"27,588,365 "	(28.24)
	Plastics																				
1301	台塑	"47,697,112 "	"51,989,871 "	(8.26)	"2,938,983 "	"1,089,369 "	"1,513,001 "	"6,884,151 "	"3,643,685 "	"7,182,974 "	(49.27)	"63,657,408 "	0.57 	1.13 	45.82 	66.97 	3.42 	2.92 	"4,451,984 "	"7,973,520 "	(44.17)
1303	南亞	"79,525,772 "	"77,473,959 "	2.65 	"6,523,855 "	"2,574,974 "	"3,294,117 "	"7,870,101 "	"7,950,168 "	"9,328,745 "	(14.78)	"79,308,216 "	1.00 	1.18 	40.69 	60.52 	3.05 	2.35 	"9,817,972 "	"10,445,075 "	(6.00)
1304	台聚	"13,066,416 "	"13,711,750 "	(4.71)	"420,725 "	"287,705 "	"40,824 "	"(34,406)"	"187,745 "	"140,727 "	33.41 	"11,426,024 "	0.18 	0.14 	16.85 	29.33 	2.12 	1.57 	"461,549 "	"253,299 "	82.22 
1305	華夏	"3,661,067 "	"3,528,563 "	3.76 	"216,458 "	"176,432 "	"(11,372)"	"17,869 "	"161,693 "	"154,040 "	4.97 	"4,683,034 "	0.35 	0.33 	12.73 	51.16 	2.22 	1.54 	"205,086 "	"194,301 "	5.55 
1307	三芳	"2,971,584 "	"2,825,940 "	5.15 	"380,417 "	"278,560 "	"(31,691)"	"27,342 "	"284,407 "	"264,750 "	7.42 	"3,749,817 "	0.76 	0.71 	21.38 	58.08 	2.51 	1.84 	"348,726 "	"305,902 "	14.00 
1308	亞聚	"1,230,665 "	"1,344,360 "	(8.46)	"79,843 "	"110,825 "	"61,412 "	"16,461 "	"121,311 "	"105,176 "	15.34 	"4,696,769 "	0.26 	0.22 	19.23 	91.19 	5.17 	3.58 	"141,255 "	"127,286 "	10.97 
1309	台達化	"4,075,100 "	"4,363,504 "	(6.61)	"84,933 "	"(173,302)"	"(11,219)"	"(47,044)"	"82,198 "	"(212,860)"		"3,276,518 "	0.25 	(0.65)	10.70 	34.10 	1.41 	0.94 	"73,714 "	"(220,346)"	
1310	台苯	"2,268,323 "	"5,258,276 "	(56.86)	"59,554 "	"6,361 "	"(15,801)"	"9,427 "	"27,115 "	"12,550 "	116.06 	"5,278,698 "	0.05 	0.02 	10.37 	54.85 	1.26 	0.94 	"43,753 "	"15,788 "	177.13 
1312	國喬	"5,008,775 "	"6,201,713 "	(19.24)	"316,490 "	"185,530 "	"70,710 "	"8,094 "	"292,522 "	"131,043 "	123.23 	"9,266,203 "	0.32 	0.14 	17.32 	65.23 	1.94 	1.05 	"387,200 "	"193,624 "	99.98 
1313	聯成	"10,934,995 "	"13,147,837 "	(16.83)	"103,055 "	"(72,778)"	"4,982 "	"(150,433)"	"87,486 "	"(161,020)"		"11,652,110 "	0.08 	(0.14)	16.17 	44.09 	1.53 	1.01 	"108,037 "	"(223,211)"	
1314	中石化	"7,398,603 "	"9,122,934 "	(18.90)	"(139,755)"	"(160,306)"	"332,705 "	"(33,619)"	"183,688 "	"(209,832)"		"23,199,897 "	0.08 	(0.09)	22.99 	70.03 	3.78 	3.01 	"192,950 "	"(193,925)"	
1315	達新	"638,625 "	"631,838 "	1.07 	"10,636 "	"(13,691)"	"(4,094)"	"14,987 "	"6,204 "	105 	"5,808.57 "	"1,980,000 "	0.03 	<<<<<	38.16 	78.34 	4.38 	3.50 	"6,542 "	"1,296 "	404.78 
1319	東陽	"5,612,549 "	"5,200,849 "	7.92 	"481,479 "	"340,709 "	"20,728 "	"139,909 "	"412,748 "	"396,856 "	4.00 	"5,914,771 "	0.70 	0.67 	29.23 	49.70 	1.15 	0.74 	"502,207 "	"480,618 "	4.49 
1321	大洋	"1,278,856 "	"1,291,037 "	(0.94)	"(11,423)"	"(18,977)"	"15,647 "	"20,423 "	"4,225 "	"1,446 "	192.19 	"2,272,283 "	0.02 	0.01 	22.48 	49.16 	1.36 	0.82 	"4,224 "	"1,446 "	192.12 
1323	永裕	"754,527 "	"823,477 "	(8.37)	"94,387 "	"99,630 "	"(8,518)"	"5,601 "	"47,353 "	"59,005 "	(19.75)	"912,745 "	0.52 	0.65 	19.34 	46.30 	3.50 	2.11 	"85,869 "	"105,231 "	(18.40)
1324	地球	"315,831 "	"376,564 "	(16.13)	"10,579 "	"14,278 "	995 	"4,237 "	"6,902 "	"15,150 "	(54.44)	"751,219 "	0.09 	0.20 	12.82 	73.59 	3.49 	2.66 	"11,574 "	"18,515 "	(37.49)
1325	恆大	"279,979 "	"292,973 "	(4.44)	"24,082 "	"14,823 "	"(1,942)"	"10,410 "	"18,494 "	"20,951 "	(11.73)	"1,003,308 "	0.18 	0.21 	18.17 	87.65 	17.83 	14.21 	"22,140 "	"25,233 "	(12.26)
1326	台化	"80,909,048 "	"100,960,296 "	(19.86)	"2,667,270 "	"1,687,937 "	"(135,848)"	"5,359,939 "	"1,486,545 "	"5,678,904 "	(73.82)	"58,611,863 "	0.25 	0.97 	48.11 	53.01 	2.41 	1.90 	"2,531,422 "	"7,047,876 "	(64.08)
1337	F-再生	"840,612 "	"1,220,099 "	(31.10)	"69,429 "	"351,819 "	"27,563 "	"56,642 "	"68,099 "	"305,947 "	(77.74)	"2,498,291 "	0.27 	1.22 	40.33 	89.28 	3.20 	2.27 	"96,992 "	"408,461 "	(76.25)
1339	昭輝	"377,677 "	"360,719 "	4.70 	"91,593 "	"89,302 "	"(2,940)"	"10,257 "	"73,358 "	"82,633 "	(11.22)	"759,259 "	1.02 	1.25 	37.94 	74.73 	2.63 	2.16 	"88,653 "	"99,559 "	(10.95)
1340	F-勝悅	"592,056 "	"517,764 "	14.35 	"175,635 "	"148,118 "	"7,923 "	"74,516 "	"153,403 "	"189,937 "	(19.23)	"883,794 "	1.74 	2.17 	58.50 	90.92 	10.57 	10.44 	"183,558 "	"222,634 "	(17.55)
1715	萬洲	"2,463,622 "	"2,703,935 "	(8.89)	"139,604 "	"105,640 "	"(44,261)"	"45,482 "	"66,300 "	"114,920 "	(42.31)	"4,008,767 "	0.17 	0.30 	17.77 	55.64 	2.36 	1.73 	"95,343 "	"151,122 "	(36.91)
4306	炎洲	"4,059,093 "	"4,806,334 "	(15.55)	"8,310 "	"168,675 "	"(72,482)"	"(13,614)"	"(128,861)"	"53,655 "		"5,127,246 "	(0.25)	0.11 	15.72 	22.84 	1.31 	0.55 	"(64,172)"	"155,061 "	
																					
04	紡織纖維類	"124,823,708 "	"133,037,577 "	(6.17)	"7,052,800 "	"6,671,655 "	"3,279,291 "	"1,585,464 "	"5,177,171 "	"5,003,079 "	3.48 	"196,114,870 "	0.17 	0.16 	22.53 	44.11 	1.27 	0.53 	"10,332,091 "	"8,257,119 "	25.13 
	Textiles																				
1402	遠東新	"53,529,552 "	"58,243,539 "	(8.09)	"3,872,118 "	"3,544,335 "	"3,105,988 "	"716,591 "	"2,635,289 "	"1,815,906 "	45.12 	"52,479,168 "	0.54 	0.37 	38.70 	39.80 	1.14 	0.76 	"6,978,106 "	"4,260,926 "	63.77 
1409	新纖	"9,109,647 "	"11,674,304 "	(21.97)	"279,884 "	"792,220 "			"186,238 "	"596,988 "	(68.80)	"16,592,823 "	0.11 	0.35 	15.78 	19.85 	1.02 		"279,884 "	"792,220 "	(64.67)
1410	南染	"142,816 "	"138,853 "	2.85 	"27,605 "	"17,068 "	"1,510 "	"2,344 "	"21,616 "	"14,973 "	44.37 	"720,000 "	0.30 	0.17 	16.49 	77.40 	6.85 	6.52 	"29,115 "	"19,412 "	49.98 
1413	宏洲	"579,570 "	"957,423 "	(39.47)	"(32,265)"	"(42,567)"	"2,749 "	"(6,071)"	"(32,750)"	"(48,548)"		"1,021,124 "	(0.32)	(0.48)	6.02 	22.40 	0.58 	0.10 	"(29,516)"	"(48,638)"	
1414	東和	"296,976 "	"330,362 "	(10.11)	"(19,490)"	"16,233 "	(440)	"5,327 "	"(16,421)"	"21,316 "		"2,200,000 "	(0.07)	0.10 	14.31 	64.88 	0.99 	0.30 	"(19,930)"	"21,560 "	
1416	廣豐	"869,625 "	"39,575 "	"2,097.41 "	"112,941 "	"(49,242)"	"47,176 "	"3,660 "	"155,747 "	"(40,659)"		"2,933,557 "	0.54 	(0.14)	19.10 	52.21 	1.32 	0.19 	"160,117 "	"(45,582)"	
1417	嘉裕	"938,842 "	"880,087 "	6.68 	"(89,799)"	"(28,006)"	"(2,785)"	"120,966 "	"(93,089)"	"85,839 "		"3,798,837 "	(0.25)	0.23 	12.42 	72.38 	2.45 	1.20 	"(92,584)"	"92,960 "	
1418	東華	"321,943 "	"420,990 "	(23.53)	"(56,622)"	"(34,501)"	"(4,192)"	"(7,053)"	"(61,828)"	"(41,894)"		"1,319,276 "	(0.51)	(0.35)	5.30 	31.09 	0.58 	0.08 	"(60,814)"	"(41,554)"	
1419	新紡	"265,830 "	"273,369 "	(2.76)	"(22,818)"	"(8,911)"	"(3,575)"	"(2,778)"	"(25,462)"	"(11,751)"		"3,000,413 "	(0.09)	(0.04)	24.41 	62.81 	0.54 	0.44 	"(26,393)"	"(11,689)"	
1423	利華	"156,067 "	"153,081 "	1.95 	"(16,829)"	"(29,936)"	"(2,710)"	"(1,169)"	"(18,412)"	"(41,466)"		"1,750,000 "	(0.11)	(0.24)	14.97 	90.87 	56.16 	28.68 	"(19,539)"	"(31,105)"	
1432	大魯閣	"60,945 "	"27,086 "	125.01 	"(48,269)"	"(35,949)"	(609)	"11,140 "	"(76,944)"	"(60,763)"		"1,645,123 "	(0.48)	(0.37)	13.26 	52.14 	1.88 	0.64 	"(48,878)"	"(24,809)"	
1434	福懋	"11,029,926 "	"11,926,770 "	(7.52)	"811,189 "	"702,111 "	"(30,509)"	"28,704 "	"517,351 "	"540,917 "	(4.36)	"16,846,646 "	0.31 	0.32 	29.35 	65.26 	2.10 	1.25 	"780,680 "	"730,815 "	6.82 
1439	中和	"95,543 "	"74,414 "	28.39 	"(3,431)"	"(5,067)"	"3,692 "	"2,015 "	197 	"(2,718)"		"920,000 "	<<<<<	(0.03)	22.06 	92.68 	135.37 	133.13 	261 	"(3,052)"	
1440	南紡	"5,279,253 "	"4,561,889 "	15.73 	"76,841 "	"104,119 "	"160,358 "	"41,451 "	"203,513 "	"119,488 "	70.32 	"16,404,118 "	0.12 	0.07 	15.31 	60.58 	1.08 	0.54 	"237,199 "	"145,570 "	62.94 
1441	大東	"490,281 "	"331,805 "	47.76 	"(16,730)"	"(24,330)"	"(17,937)"	"8,276 "	"(32,991)"	"(15,939)"		"897,991 "	(0.37)	(0.18)	9.43 	29.14 	0.91 	0.48 	"(34,667)"	"(16,054)"	
1443	立益	"273,825 "	"377,960 "	(27.55)	"(52,372)"	"(82,943)"	"(41,208)"	"8,798 "	"(65,099)"	"(29,414)"		"1,353,430 "	(0.48)	(0.22)	9.39 	26.19 	0.59 	0.15 	"(93,580)"	"(74,145)"	
1444	力麗	"2,759,961 "	"2,743,546 "	0.60 	"160,321 "	"32,170 "	"(42,234)"	"86,190 "	"96,018 "	"95,467 "	0.58 	"9,573,029 "	0.10 	0.10 	12.13 	70.05 	1.57 	0.99 	"118,087 "	"118,360 "	(0.23)
1445	大宇	"472,498 "	"458,305 "	3.10 	"16,168 "	"4,448 "	43 	"6,852 "	"16,507 "	"10,779 "	53.14 	"1,386,670 "	0.12 	0.08 	13.76 	85.00 	8.94 	4.29 	"16,211 "	"11,300 "	43.46 
1446	宏和	"199,597 "	"206,190 "	(3.20)	"3,332 "	"14,680 "	"3,608 "	"4,596 "	"5,107 "	"15,380 "	(66.79)	"1,386,215 "	0.04 	0.11 	13.61 	49.42 	9.98 	1.03 	"6,940 "	"19,276 "	(64.00)
1447	力鵬	"4,613,017 "	"5,977,016 "	(22.82)	"(86,754)"	"184,882 "	"(49,465)"	"91,162 "	"(114,322)"	"226,394 "		"8,709,402 "	(0.14)	0.27 	12.51 	49.28 	1.23 	0.63 	"(136,219)"	"276,044 "	
1449	佳和	"649,528 "	"769,981 "	(15.64)	"(59,875)"	"(93,677)"	"(8,631)"	"(5,977)"	"(61,589)"	"(86,975)"		"1,200,000 "	(0.52)	(0.84)	9.14 	21.61 	1.19 	0.55 	"(68,506)"	"(99,654)"	
1451	年興	"2,742,195 "	"3,075,729 "	(10.84)	"54,748 "	"92,154 "	"3,358 "	"204,561 "	"49,151 "	"257,726 "	(80.93)	"4,000,000 "	0.12 	0.64 	24.96 	73.12 	3.81 	1.76 	"58,106 "	"296,715 "	(80.42)
1452	宏益	"576,453 "	"525,035 "	9.79 	"82,881 "	"32,091 "	"22,015 "	"15,641 "	"87,614 "	"38,935 "	125.03 	"1,326,414 "	0.66 	0.29 	17.51 	91.96 	10.65 	7.41 	"104,896 "	"47,732 "	119.76 
1453	大將	"30,905 "	"60,064 "	(48.55)	"(17,297)"	"(6,525)"	"1,853 "	"1,046 "	"(16,879)"	"(4,046)"		"879,164 "	(0.19)	(0.05)	10.58 	70.27 	2.79 	0.34 	"(15,444)"	"(5,479)"	
1454	台富	"529,892 "	"456,116 "	16.17 	"31,103 "	"(3,039)"	(897)	"9,826 "	"25,870 "	"6,687 "	286.87 	"1,403,098 "	0.20 	0.05 	12.62 	76.82 	3.17 	1.55 	"30,206 "	"6,787 "	345.06 
1455	集盛	"4,025,006 "	"4,503,321 "	(10.62)	"(125,576)"	"65,214 "	"48,114 "	"34,585 "	"(66,885)"	"80,050 "		"6,117,634 "	(0.11)	0.13 	12.10 	59.39 	1.57 	0.67 	"(77,462)"	"99,799 "	
1456	怡華	"137,992 "	"246,999 "	(44.13)	"(6,407)"	"(15,765)"	"(15,756)"	"(20,310)"	"(22,163)"	"(33,995)"		"2,130,000 "	(0.10)	(0.17)	4.46 	21.83 	1.39 	0.15 	"(22,163)"	"(36,075)"	
1457	宜進	"785,432 "	"1,116,079 "	(29.63)	"60,483 "	"6,967 "	"57,635 "	"15,223 "	"110,540 "	"13,508 "	718.33 	"3,351,640 "	0.42 	0.05 	14.30 	45.11 	1.43 	0.97 	"118,118 "	"22,190 "	432.30 
1459	聯發	"1,003,256 "	"1,011,480 "	(0.81)	"66,561 "	"19,330 "	"35,031 "	"(1,466)"	"88,509 "	"12,498 "	608.19 	"3,586,289 "	0.28 	0.04 	12.41 	52.89 	1.56 	1.34 	"101,592 "	"17,864 "	468.70 
1460	宏遠	"2,093,769 "	"1,903,330 "	10.01 	"117,013 "	"54,340 "	"9,525 "	"33,640 "	"110,062 "	"77,669 "	41.71 	"4,711,891 "	0.25 	0.18 	11.15 	54.69 	1.85 	0.62 	"126,538 "	"87,980 "	43.83 
1463	強盛	"134,186 "	"128,711 "	4.25 	"6,212 "	"3,890 "	"18,066 "	"7,915 "	"22,601 "	"9,022 "	150.51 	"1,732,684 "	0.14 	0.06 	12.05 	59.10 	1.98 	0.69 	"24,278 "	"11,805 "	105.66 
1464	得力	"1,576,218 "	"1,175,205 "	34.12 	"96,117 "	"(8,745)"	"4,060 "	"12,955 "	"59,627 "	"6,568 "	807.84 	"2,168,960 "	0.28 	0.03 	15.46 	43.66 	1.21 	0.59 	"100,177 "	"4,210 "	"2,279.50 "
1465	偉全	"523,707 "	"588,669 "	(11.04)	"23,633 "	"14,949 "	"11,081 "	"33,786 "	"20,810 "	"30,640 "	(32.08)	"1,036,073 "	0.20 	0.30 	17.79 	64.15 	5.45 	2.03 	"34,714 "	"48,735 "	(28.77)
1466	聚隆	"1,047,772 "	"1,177,013 "	(10.98)	"3,338 "	"16,657 "	"(3,487)"	"4,466 "	252 	"21,053 "	(98.80)	"1,111,573 "	<<<<<	0.21 	17.11 	54.16 	2.15 	1.04 	(149)	"21,123 "	
1467	南緯	"1,637,948 "	"1,492,632 "	9.74 	"9,425 "	"8,532 "	"(8,394)"	(28)	"8,242 "	"18,572 "	(55.62)	"2,102,622 "	0.04 	0.11 	11.63 	35.35 	1.94 	1.14 	"1,031 "	"8,504 "	(87.88)
1468	昶和	"172,361 "	"207,446 "	(16.91)	(261)	"(28,438)"	"(10,343)"	"6,737 "	"(8,033)"	"(17,445)"		"1,604,053 "	(0.50)	(1.10)	7.34 	48.37 	2.31 	0.48 	"(10,604)"	"(21,701)"	
1469	理隆	"75,795 "	"108,522 "	(30.16)	"(10,587)"	"(6,974)"	(825)	"2,381 "	"(10,285)"	"(4,106)"		"1,246,000 "	(0.08)	(0.03)	14.52 	84.89 	2.87 	1.81 	"(11,412)"	"(4,593)"	
1470	大統染	"199,659 "	"201,412 "	(0.87)	"21,302 "	"22,408 "	"(2,450)"	"1,589 "	"15,266 "	"19,918 "	(23.36)	"857,670 "	0.18 	0.23 	11.32 	86.43 	5.11 	2.35 	"18,852 "	"23,997 "	(21.44)
1472	三洋紡	"186,329 "	"217,481 "	(14.32)	"(26,649)"	"(19,280)"	"(3,155)"	723 	"(29,330)"	"(17,796)"		"716,500 "	(0.41)	(0.26)	5.03 	34.33 	0.61 	0.32 	"(29,804)"	"(18,557)"	
1473	台南	"2,503,737 "	"2,711,834 "	(7.67)	"23,189 "	"11,209 "	"33,492 "	"34,606 "	"66,515 "	"80,733 "	(17.61)	"1,466,450 "	0.46 	0.56 	28.52 	50.62 	1.87 	1.36 	"56,681 "	"45,815 "	23.72 
1474	弘裕	"843,838 "	"869,750 "	(2.98)	"25,981 "	"9,660 "	"(3,533)"	"(2,169)"	"19,396 "	"5,445 "	256.22 	"1,298,970 "	0.15 	0.04 	13.87 	49.97 	1.33 	0.72 	"22,448 "	"7,491 "	199.67 
1475	本盟	"48,402 "	"44,383 "	9.06 	"(15,296)"	"(23,289)"	"(6,877)"	"4,047 "	"(14,426)"	"(10,599)"		"525,168 "	(0.27)	(0.20)	5.50 	50.93 	0.39 	0.16 	"(22,173)"	"(19,242)"	
1476	儒鴻	"4,928,213 "	"4,478,376 "	10.04 	"873,160 "	"736,590 "	"(14,118)"	"67,428 "	"698,150 "	"658,346 "	6.05 	"2,609,874 "	2.68 	2.52 	38.88 	64.20 	1.70 	0.92 	"859,042 "	"804,018 "	6.84 
1477	聚陽	"5,782,028 "	"5,213,181 "	10.91 	"769,591 "	"596,322 "	"13,335 "	"(1,239)"	"640,349 "	"489,402 "	30.84 	"1,913,097 "	3.35 	2.89 	45.90 	68.46 	2.09 	0.86 	"782,926 "	"595,083 "	31.57 
