									民國103年1-9月											單位：新臺幣千元	
1304	台聚	"46,688,252 "	"43,606,581 "	7.07 	"650,741 "	"1,036,867 "	"278,470 "	"616,056 "	"565,780 "	"654,322 "	(13.53)	"11,426,024 "	0.55 	0.63 	16.44 	28.22 	1.98 	1.42 	"929,211 "	"1,652,923 "	(43.78)
1305	華夏	"11,339,985 "	"10,716,809 "	5.81 	"226,711 "	"721,046 "	"28,744 "	"84,840 "	"177,076 "	"610,359 "	(70.99)	"4,683,034 "	0.38 	1.30 	12.52 	48.53 	2.00 	1.30 	"255,455 "	"805,886 "	(68.30)
1307	三芳	"8,338,285 "	"7,799,827 "	6.90 	"852,349 "	"684,270 "	"15,127 "	"46,951 "	"722,756 "	"552,814 "	30.74 	"3,749,817 "	1.93 	1.47 	19.42 	55.67 	2.35 	1.56 	"867,476 "	"731,221 "	18.63 
1308	亞聚	"4,383,988 "	"4,125,188 "	6.27 	"321,079 "	"155,826 "	"163,007 "	"302,681 "	"418,462 "	"415,413 "	0.73 	"4,696,769 "	0.89 	0.88 	18.48 	88.90 	4.96 	3.91 	"484,086 "	"458,507 "	5.58 
1309	台達化	"15,912,612 "	"16,105,050 "	(1.19)	"(366,588)"	"(61,000)"	"(52,938)"	"145,688 "	"(404,596)"	"96,870 "		"3,276,518 "	(1.23)	0.30 	11.00 	28.66 	1.35 	0.92 	"(419,526)"	"84,688 "	
1310	台苯	"14,052,104 "	"14,908,910 "	(5.75)	"(214,223)"	"843,259 "	"431,101 "	"(56,916)"	"231,848 "	"790,386 "	(70.67)	"5,278,698 "	0.44 	1.50 	10.65 	56.87 	1.39 	0.94 	"216,878 "	"786,343 "	(72.42)
1312	國喬	"18,740,030 "	"19,666,294 "	(4.71)	"499,837 "	"1,669,764 "	"298,303 "	"201,051 "	"366,220 "	"1,379,618 "	(73.45)	"9,266,203 "	0.40 	1.52 	16.83 	61.44 	1.60 	0.89 	"798,140 "	"1,870,815 "	(57.34)
1313	聯成	"40,111,873 "	"38,096,175 "	5.29 	"48,718 "	"(194,096)"	"(60,961)"	"670,309 "	"53,517 "	"458,824 "	(88.34)	"11,642,111 "	0.05 	0.40 	15.86 	42.66 	1.47 	1.01 	"(12,243)"	"476,213 "	
1314	中石化	"25,883,470 "	"26,384,517 "	(1.90)	"(1,253,020)"	"(1,420,520)"	"318,956 "	"276,123 "	"(978,892)"	"(1,167,559)"		"23,199,897 "	(0.42)	(0.50)	13.17 	66.95 	2.66 	1.92 	"(934,064)"	"(1,144,397)"	
1315	達新	"2,233,972 "	"2,734,139 "	(18.29)	"61,127 "	"73,298 "	"121,378 "	"96,254 "	"163,970 "	"156,197 "	4.98 	"1,980,000 "	0.79 	0.74 	37.57 	76.14 	3.61 	2.89 	"182,505 "	"169,552 "	7.64 
1319	東陽	"15,597,307 "	"14,276,617 "	9.25 	"846,477 "	"1,055,548 "	"312,093 "	"266,357 "	"884,596 "	"1,047,172 "	(15.53)	"5,914,771 "	1.50 	1.78 	28.29 	50.71 	1.27 	0.82 	"1,158,570 "	"1,321,905 "	(12.36)
1321	大洋	"4,213,593 "	"4,373,473 "	(3.66)	"(109,193)"	"(12,459)"	"18,111 "	"53,251 "	"(91,082)"	"40,769 "		"2,272,283 "	(0.41)	0.18 	22.66 	52.12 	1.08 	0.51 	"(91,082)"	"40,792 "	
1323	永裕	"2,549,322 "	"2,436,266 "	4.64 	"317,999 "	"308,119 "	"25,263 "	"9,136 "	"192,726 "	"179,071 "	7.63 	"912,745 "	2.12 	1.97 	17.82 	44.13 	2.83 	1.85 	"343,262 "	"317,255 "	8.20 
1324	地球	"1,096,160 "	"1,088,311 "	0.72 	"34,361 "	"44,234 "	"8,558 "	"(2,738)"	"36,160 "	"34,270 "	5.52 	"751,219 "	0.48 	0.46 	12.75 	72.88 	3.15 	2.30 	"42,919 "	"41,496 "	3.43 
1325	恆大	"813,793 "	"779,132 "	4.45 	"16,222 "	"50,098 "	"18,746 "	"12,844 "	"28,720 "	"51,349 "	(44.07)	"1,006,828 "	0.29 	0.51 	17.62 	86.15 	11.14 	8.67 	"34,968 "	"62,942 "	(44.44)
1326	台化	"313,340,395 "	"318,845,476 "	(1.73)	"7,621,965 "	"16,871,015 "	"13,099,987 "	"9,027,877 "	"16,591,471 "	"21,621,769 "	(23.26)	"58,611,863 "	2.84 	3.70 	46.64 	51.26 	2.28 	1.58 	"20,721,952 "	"25,898,892 "	(19.99)
1337	F-再生	"4,207,379 "	"4,515,896 "	(6.83)	"1,167,581 "	"1,418,535 "	"74,111 "	"22,721 "	"916,702 "	"1,057,801 "	(13.34)	"2,498,291 "	3.67 	4.23 	38.33 	83.31 	3.96 	2.51 	"1,241,692 "	"1,441,256 "	(13.85)
1339	昭輝	"1,041,561 "	"879,227 "	18.46 	"250,921 "	"158,516 "	"18,976 "	"28,653 "	"214,038 "	"150,069 "	42.63 	"659,259 "	3.25 	2.28 	27.14 	59.30 	0.80 	0.36 	"269,897 "	"187,169 "	44.20 
1340	F-勝悅	"2,165,835 "	"1,874,054 "	15.57 	"712,925 "	"604,845 "	"73,208 "	"(11,603)"	"661,454 "	"495,146 "	33.59 	"883,794 "	7.51 	6.56 	52.48 	88.13 	8.07 	7.98 	"786,133 "	"593,242 "	32.51 
1715	萬洲	"8,274,721 "	"7,840,658 "	5.54 	"288,010 "	"421,709 "	"519,687 "	"100,730 "	"625,782 "	"360,483 "	73.60 	"4,128,166 "	1.59 	1.15 	17.16 	55.32 	2.71 	1.91 	"807,697 "	"522,439 "	54.60 
4306	炎洲	"15,121,864 "	"14,550,297 "	3.93 	"344,906 "	"934,676 "	"282,531 "	"80,202 "	"180,648 "	"711,964 "	(74.63)	"5,127,246 "	0.35 	1.48 	15.85 	23.71 	1.51 	0.62 	"627,437 "	"1,014,878 "	(38.18)
																					
04	紡織纖維類	"406,911,020 "	"408,647,078 "	(0.42)	"18,871,371 "	"20,366,689 "	"9,868,484 "	"8,777,284 "	"17,716,891 "	"18,381,692 "	(3.62)	"196,790,563 "	0.38 	0.50 	21.78 	44.09 	1.26 	0.50 	"28,739,855 "	"29,143,973 "	(1.39)
	Textiles																				
1402	遠東新	"176,220,511 "	"179,181,515 "	(1.65)	"10,885,727 "	"11,027,537 "	"7,019,019 "	"6,229,770 "	"9,198,771 "	"8,912,575 "	3.21 	"52,479,168 "	1.87 	1.82 	37.21 	39.66 	1.08 	0.71 	"17,904,746 "	"17,257,307 "	3.75 
1409	新纖	"33,084,481 "	"32,678,521 "	1.24 	"1,834,123 "	"1,731,606 "	-	-	"1,244,118 "	"1,002,342 "	24.12 	"17,157,970 "	0.74 	0.58 	15.66 	20.35 	1.09 	-	"1,834,123 "	"1,731,606 "	5.92 
1410	南染	"488,822 "	"453,383 "	7.82 	"92,278 "	"79,242 "	"7,941 "	"6,275 "	"77,640 "	"76,263 "	1.81 	"720,000 "	0.86 	0.85 	15.80 	68.41 	2.87 	2.71 	"100,219 "	"85,517 "	17.19 
1413	宏洲	"2,712,365 "	"3,556,167 "	(23.73)	"(150,895)"	"(199,916)"	"(19,236)"	"(7,977)"	"(172,236)"	"(210,820)"		"1,021,125 "	(1.71)	(2.09)	7.28 	24.71 	0.71 	0.21 	"(170,131)"	"(207,893)"	
1414	東和	"989,513 "	"1,058,347 "	(6.50)	"1,585 "	"83,105 "	"15,495 "	"27,944 "	"19,571 "	"114,566 "	(82.92)	"2,200,000 "	0.08 	0.52 	14.27 	70.50 	1.57 	0.77 	"17,080 "	"111,049 "	(84.62)
1416	廣豐	"151,262 "	"268,077 "	(43.58)	"(139,648)"	"(88,187)"	"395,992 "	"31,631 "	"225,309 "	"(122,125)"		"2,933,557 "	0.83 	(0.35)	17.58 	47.05 	1.37 	0.15 	"256,344 "	"(56,556)"	
1417	嘉裕	"2,392,525 "	"2,390,698 "	0.08 	"(195,167)"	"(132,839)"	"199,070 "	"50,913 "	"5,269 "	"(96,608)"		"3,798,837 "	0.01 	(0.25)	12.50 	73.42 	2.52 	1.35 	"3,903 "	"(81,926)"	
1418	東華	"1,453,659 "	"1,465,402 "	(0.80)	"(127,898)"	"(120,128)"	"34,358 "	"28,970 "	"(96,262)"	"(94,121)"		"1,319,276 "	(0.80)	(0.78)	6.29 	37.07 	0.62 	0.11 	"(93,540)"	"(91,158)"	
1419	新紡	"818,612 "	"717,135 "	14.15 	"(32,258)"	"(18,402)"	"177,098 "	"197,085 "	"142,958 "	"175,024 "	(18.32)	"3,000,413 "	0.48 	0.58 	24.73 	63.95 	0.50 	0.40 	"144,840 "	"178,683 "	(18.94)
1423	利華	"527,226 "	"670,594 "	(21.38)	"(49,355)"	"(31,465)"	"3,402 "	"(2,625)"	"(65,126)"	"(25,782)"		"1,750,000 "	(0.37)	(0.15)	15.02 	91.44 	76.91 	43.63 	"(45,953)"	"(34,090)"	
1432	大魯閣	"671,845 "	"790,754 "	(15.04)	"(161,706)"	"(76,077)"	"109,741 "	"1,652 "	"(61,256)"	"(76,931)"		"1,639,899 "	(0.37)	(0.62)	13.70 	69.46 	2.90 	1.30 	"(51,965)"	"(74,425)"	
1434	福懋	"38,103,101 "	"36,083,472 "	5.60 	"2,169,721 "	"1,510,479 "	"1,143,447 "	"490,366 "	"2,862,142 "	"1,647,463 "	73.73 	"16,846,646 "	1.70 	0.98 	29.58 	65.69 	1.87 	1.09 	"3,313,168 "	"2,000,845 "	65.59 
1439	中和	"295,249 "	"340,184 "	(13.21)	"(13,885)"	"(13,603)"	"11,801 "	"16,069 "	"(1,750)"	"1,842 "		"920,000 "	(0.02)	0.02 	22.04 	92.44 	85.95 	83.70 	"(2,084)"	"2,466 "	
1440	南紡	"15,282,449 "	"16,363,477 "	(6.61)	"233,258 "	"1,078,677 "	"235,921 "	"308,268 "	"385,764 "	"1,047,737 "	(63.18)	"16,404,118 "	0.24 	0.64 	15.19 	64.45 	1.34 	0.53 	"469,179 "	"1,386,945 "	(66.17)
1441	大東	"1,122,005 "	"985,048 "	13.90 	"(142,492)"	"(31,342)"	"33,825 "	"20,035 "	"(107,362)"	"(11,095)"		"917,531 "	(1.20)	(0.12)	10.82 	34.12 	1.01 	0.46 	"(108,667)"	"(11,307)"	
1443	立益	"1,404,219 "	"1,722,492 "	(18.48)	"(131,830)"	"(63,030)"	"(221,222)"	"(45,901)"	"(284,993)"	"(39,471)"		"1,353,430 "	(2.11)	(0.29)	9.49 	23.81 	0.64 	0.16 	"(353,052)"	"(108,931)"	
1444	力麗	"8,653,646 "	"9,408,451 "	(8.02)	"(61,940)"	"189,267 "	"264,355 "	"473,686 "	"149,251 "	"591,854 "	(74.78)	"9,573,029 "	0.16 	0.62 	12.01 	66.51 	1.43 	0.93 	"202,415 "	"662,953 "	(69.47)
1445	大宇	"1,403,473 "	"1,581,669 "	(11.27)	"7,623 "	"42,344 "	"14,919 "	"17,153 "	"21,992 "	"58,528 "	(62.42)	"1,386,670 "	0.16 	0.42 	13.56 	84.78 	8.03 	3.75 	"22,542 "	"59,497 "	(62.11)
1446	宏和	"605,147 "	"580,961 "	4.16 	"13,465 "	(789)	"10,677 "	"7,132 "	"17,833 "	"4,891 "	264.61 	"1,386,215 "	0.13 	0.04 	13.61 	49.49 	9.43 	1.07 	"24,142 "	"6,343 "	280.61 
1447	力鵬	"17,322,933 "	"19,769,121 "	(12.37)	"251,217 "	"631,449 "	"193,981 "	"328,965 "	"377,048 "	"814,203 "	(53.69)	"8,709,402 "	0.46 	0.99 	12.81 	49.58 	1.31 	0.58 	"445,198 "	"960,414 "	(53.65)
1449	佳和	"2,614,055 "	"2,679,925 "	(2.46)	"(231,780)"	"(165,204)"	"44,996 "	"36,001 "	"(182,222)"	"(138,903)"		"1,200,000 "	(1.63)	(1.96)	7.47 	18.24 	0.71 	0.37 	"(186,784)"	"(129,203)"	
1451	年興	"9,951,354 "	"10,446,600 "	(4.74)	"240,711 "	"663,608 "	"488,671 "	"85,453 "	"564,285 "	"635,078 "	(11.15)	"4,000,000 "	1.41 	1.49 	24.62 	71.71 	3.33 	1.59 	"729,382 "	"749,061 "	(2.63)
1452	宏益	"1,540,168 "	"1,595,372 "	(3.46)	"101,473 "	"67,370 "	"38,573 "	"38,810 "	"126,485 "	"79,632 "	58.84 	"1,326,414 "	0.95 	0.60 	15.96 	87.18 	6.03 	2.72 	"140,046 "	"106,180 "	31.89 
1453	大將	"178,625 "	"173,960 "	2.68 	"(40,416)"	"(11,077)"	"8,489 "	"7,857 "	"(32,449)"	"(6,870)"		"879,164 "	(0.37)	(0.08)	10.96 	81.68 	5.11 	1.21 	"(31,927)"	"(3,220)"	
1454	台富	"1,571,902 "	"1,609,881 "	(2.36)	"33,142 "	"26,743 "	"20,811 "	"11,781 "	"49,808 "	"34,029 "	46.37 	"1,403,098 "	0.38 	0.26 	12.42 	77.66 	3.06 	1.38 	"53,953 "	"38,524 "	40.05 
1455	集盛	"13,470,910 "	"13,217,543 "	1.92 	"8,642 "	"126,750 "	"47,758 "	"173,054 "	"30,064 "	"270,231 "	(88.87)	"6,117,634 "	0.05 	0.44 	12.15 	59.83 	1.30 	0.54 	"56,400 "	"299,804 "	(81.19)
1456	怡華	"694,785 "	"567,981 "	22.33 	"(74,406)"	"(28,880)"	"(1,028,768)"	"(45,085)"	"(1,102,026)"	"(70,104)"		"2,130,000 "	(5.28)	(0.43)	4.48 	22.36 	1.40 	0.20 	"(1,103,174)"	"(73,965)"	
1457	宜進	"3,468,672 "	"3,315,030 "	4.63 	"61,585 "	"31,386 "	"86,703 "	"60,400 "	"81,051 "	"78,641 "	3.06 	"3,351,640 "	0.31 	0.29 	13.84 	42.74 	1.28 	0.88 	"148,288 "	"91,786 "	61.56 
1459	聯發	"2,965,091 "	"2,915,792 "	1.69 	"18,103 "	"(39,297)"	"147,866 "	"75,763 "	"142,674 "	"30,918 "	361.46 	"3,586,289 "	0.45 	0.10 	11.85 	47.94 	1.46 	1.05 	"165,969 "	"36,466 "	355.13 
1460	宏遠	"5,836,665 "	"5,430,786 "	7.47 	"187,291 "	"121,893 "	"65,333 "	"22,479 "	"218,980 "	"144,328 "	51.72 	"4,711,891 "	0.50 	0.33 	10.56 	53.36 	1.82 	0.56 	"252,624 "	"144,372 "	74.98 
1463	強盛	"792,526 "	"675,755 "	17.28 	"(4,093)"	"(28,011)"	"35,830 "	"23,718 "	"40,419 "	"2,578 "	"1,467.84 "	"1,884,108 "	0.25 	0.02 	11.72 	52.81 	1.97 	0.72 	"31,737 "	"(4,293)"	
1464	得力	"3,797,129 "	"3,177,409 "	19.50 	"9,568 "	"(38,946)"	"30,475 "	"22,307 "	"39,988 "	"(19,837)"		"2,168,960 "	0.18 	(0.09)	11.17 	38.76 	1.04 	0.49 	"40,043 "	"(16,639)"	
1465	偉全	"1,984,215 "	"1,970,248 "	0.71 	"79,614 "	"73,405 "	"53,457 "	"34,254 "	"79,934 "	"74,103 "	7.87 	"1,036,073 "	0.77 	0.86 	17.20 	60.86 	4.02 	1.67 	"133,071 "	"107,659 "	23.60 
1466	聚隆	"3,722,102 "	"3,876,675 "	(3.99)	"11,737 "	"95,699 "	"23,963 "	(740)	"30,122 "	"73,428 "	(58.98)	"1,061,519 "	0.30 	0.77 	16.71 	53.11 	1.99 	0.85 	"35,700 "	"94,959 "	(62.40)
1467	南緯	"5,330,810 "	"5,318,766 "	0.23 	"98,718 "	"152,574 "	"(18,102)"	"28,864 "	"96,162 "	"161,216 "	(40.35)	"2,102,622 "	0.50 	0.96 	11.57 	34.42 	1.90 	1.08 	"80,616 "	"181,438 "	(55.57)
1468	昶和	"497,812 "	"628,598 "	(20.81)	"(37,755)"	"(66,328)"	"(3,250)"	551 	"(37,252)"	"(60,585)"		"1,604,053 "	(0.23)	(0.38)	7.51 	49.86 	1.68 	0.23 	"(41,005)"	"(65,777)"	
1469	理隆	"393,249 "	"409,070 "	(3.87)	"4,222 "	"(1,910)"	"3,648 "	"14,351 "	"7,363 "	"10,037 "	(26.64)	"1,246,000 "	0.06 	0.08 	14.07 	83.47 	2.52 	1.63 	"7,870 "	"12,441 "	(36.74)
1470	大統染	"552,660 "	"484,248 "	14.13 	"49,970 "	"17,597 "	"5,044 "	"3,897 "	"45,693 "	"17,896 "	155.33 	"857,670 "	0.53 	0.21 	10.75 	86.91 	5.22 	2.07 	"55,014 "	"21,494 "	155.95 
1472	三洋紡	"779,118 "	"651,082 "	19.67 	"(43,313)"	"(80,864)"	"(4,226)"	"(9,514)"	"(45,670)"	"(74,863)"		"716,500 "	(0.66)	(1.16)	5.09 	32.36 	0.63 	0.35 	"(47,539)"	"(90,378)"	
1473	台南	"6,904,118 "	"7,268,814 "	(5.02)	"(229,422)"	"22,390 "	"104,346 "	"24,725 "	"65,878 "	"196,875 "	(66.54)	"1,468,590 "	0.45 	1.36 	27.26 	52.12 	2.69 	1.60 	"(125,076)"	"47,115 "	
1474	弘裕	"2,557,336 "	"2,672,492 "	(4.31)	"16,575 "	"9,404 "	"12,944 "	"19,260 "	"23,839 "	"28,034 "	(14.96)	"1,298,970 "	0.18 	0.21 	13.40 	51.50 	1.32 	0.70 	"29,519 "	"28,664 "	2.98 
1475	本盟	"154,148 "	"174,340 "	(11.58)	"(70,325)"	"(77,870)"	"7,243 "	"(13,130)"	"(38,716)"	"(51,582)"		"525,168 "	(0.74)	(0.98)	5.83 	49.61 	0.47 	0.20 	"(63,082)"	"(91,000)"	
