									民國103年1-12月											單位：新臺幣千元	
									Jan-Dec 2014											"UNIT：NT$ 1,000"	
		營業收入			營業利益		營業外收入及支出合計		稅後純益			本期末	每股稅後純益		每  股	淨值佔	流動	速動	稅前純益		
公司名稱		Operating Revenues			Income (Lose) from Operation		Total non-operating income and expenses		Net Income after Tax			股本	Net Income Per Share		淨 值	總資產	比率	比率	Net Income before Tax		
Code&Name		103年1-12月	102年1-12月	增減	103年1-12月	102年1-12月	103年1-12月	102年1-12月	103年1-12月	102年1-12月	增減	Capital Stock	103年1-12月	102年1-12月	(元)	(%)		Quick	103年1-12月	102年1-12月	增減
		Jan-Dec 2014	Jan-Dec 2013	(%)	Jan-Dec 2014	Jan-Dec 2013	Jan-Dec 2014	Jan-Dec 2013	Jan-Dec 2014	Jan-Dec 2013	(%)	End of Period	Jan-Dec 2014	Jan-Dec 2013	(A)	(B)	(C)	Ratio	Jan-Dec 2014	Jan-Dec 2013	(%)
																					
01	水泥類	"217,944,191 "	"207,261,624 "	5.15 	"29,032,221 "	"25,776,236 "	"8,359,359 "	"10,092,428 "	"22,404,273 "	"23,529,248 "	(4.78)	"98,441,609 "	1.44 	1.60 	31.71 	47.60 	1.34 	1.09 	"37,391,580 "	"35,868,664 "	4.25 
	Cement																				
1101	台泥	"118,325,809 "	"116,098,947 "	1.92 	"19,857,669 "	"17,775,975 "	"1,341,051 "	"828,481 "	"10,828,868 "	"10,026,731 "	8.00 	"36,921,759 "	2.93 	2.72 	31.95 	40.29 	1.41 	1.18 	"21,198,720 "	"18,604,456 "	13.94 
1102	亞泥	"77,683,281 "	"70,172,781 "	10.70 	"8,248,404 "	"6,672,500 "	"5,471,335 "	"7,409,748 "	"9,361,635 "	"10,517,318 "	(10.99)	"33,614,472 "	2.98 	3.35 	42.19 	50.15 	1.09 	0.91 	"13,719,739 "	"14,082,248 "	(2.57)
1103	嘉泥	"3,937,686 "	"4,268,305 "	(7.75)	"(258,849)"	"416,023 "	"268,150 "	"922,781 "	"16,343 "	"1,272,068 "	(98.72)	"7,768,285 "	0.03 	1.97 	26.88 	51.55 	3.83 	2.80 	"9,301 "	"1,338,804 "	(99.31)
1104	環泥	"5,819,904 "	"5,276,157 "	10.31 	"178,512 "	"123,311 "	"1,289,523 "	"1,025,182 "	"1,392,582 "	"1,113,121 "	25.11 	"6,159,697 "	2.26 	1.81 	25.39 	80.70 	1.28 	1.06 	"1,468,035 "	"1,148,493 "	27.82 
1108	幸福	"5,099,198 "	"4,869,590 "	4.72 	"440,566 "	"271,131 "	"(2,506)"	"(59,423)"	"379,540 "	"179,445 "	111.51 	"4,047,380 "	0.94 	0.44 	11.33 	54.82 	2.38 	0.66 	"438,060 "	"211,708 "	106.92 
1109	信大	"5,000,089 "	"4,551,240 "	9.86 	"433,979 "	"322,866 "	"(7,159)"	"48,159 "	"283,540 "	"274,532 "	3.28 	"4,210,008 "	0.67 	0.65 	14.18 	64.29 	1.50 	1.00 	"426,820 "	"371,025 "	15.04 
1110	東泥	"2,078,224 "	"2,024,604 "	2.65 	"131,940 "	"194,430 "	"(1,035)"	"(82,500)"	"141,765 "	"146,033 "	(2.92)	"5,720,008 "	0.25 	0.26 	15.49 	91.90 	6.07 	3.85 	"130,905 "	"111,930 "	16.95 
																					
02	食品類	"690,911,897 "	"687,981,971 "	0.43 	"26,645,477 "	"26,351,236 "	"7,059,220 "	"11,497,800 "	"20,058,124 "	"21,997,758 "	(8.82)	"118,353,987 "	1.51 	1.36 	18.05 	33.16 	1.14 	0.65 	"33,704,697 "	"37,849,036 "	(10.95)
	Foods																				
1201	味全	"26,469,174 "	"29,200,402 "	(9.35)	"430,424 "	"1,297,168 "	"(601,099)"	"(190,556)"	"(244,138)"	"872,887 "		"5,060,629 "	(0.48)	1.72 	15.47 	19.98 	0.98 	0.26 	"(170,675)"	"1,106,612 "	
1203	味王	"6,296,547 "	"5,996,151 "	5.01 	"504,709 "	"445,796 "	"28,524 "	"84,900 "	"266,931 "	"263,475 "	1.31 	"2,400,000 "	1.12 	1.11 	18.02 	51.54 	2.25 	1.05 	"533,233 "	"530,696 "	0.48 
1210	大成	"91,740,920 "	"90,478,017 "	1.40 	"1,148,670 "	"840,305 "	"343,123 "	"1,753,033 "	"1,162,573 "	"1,795,696 "	(35.26)	"7,363,944 "	1.70 	2.63 	20.19 	33.33 	1.36 	0.61 	"1,491,793 "	"2,593,338 "	(42.48)
1213	大飲	"702,122 "	"720,142 "	(2.50)	"12,385 "	"17,454 "	"4,141 "	"3,452 "	"11,509 "	"16,434 "	(29.97)	"514,751 "	0.22 	0.32 	12.87 	82.22 	3.60 	3.25 	"16,526 "	"20,906 "	(20.95)
1215	卜蜂	"17,527,760 "	"18,122,414 "	(3.28)	"973,488 "	"539,837 "	"21,893 "	"24,733 "	"782,892 "	"453,081 "	72.79 	"2,436,282 "	3.21 	1.86 	21.53 	55.94 	1.35 	0.68 	"995,381 "	"564,570 "	76.31 
1216	統一	"425,187,182 "	"423,056,211 "	0.50 	"17,775,203 "	"18,087,585 "	"4,486,611 "	"7,194,576 "	"11,122,830 "	"12,764,241 "	(12.86)	"54,634,763 "	2.04 	2.34 	16.84 	23.02 	0.96 	0.59 	"22,261,814 "	"25,282,161 "	(11.95)
1217	愛之味	"4,283,751 "	"4,479,802 "	(4.38)	"(343,186)"	"(36,357)"	"(52,211)"	"(19,163)"	"(357,794)"	"(53,631)"		"4,976,893 "	(0.73)	(0.11)	10.96 	39.06 	0.85 	0.58 	"(395,397)"	"(55,520)"	
1218	泰山	"9,001,125 "	"9,112,164 "	(1.22)	"(101,930)"	"(349,231)"	"176,677 "	"243,693 "	"67,717 "	"(119,396)"		"3,533,360 "	0.20 	(0.35)	9.92 	43.34 	1.15 	0.66 	"74,747 "	"(105,538)"	
1219	福壽	"10,543,589 "	"10,510,873 "	0.31 	"91,812 "	"(17,933)"	"53,916 "	"38,223 "	"134,453 "	"28,143 "	377.75 	"3,131,882 "	0.43 	0.09 	12.10 	60.08 	3.36 	1.95 	"145,728 "	"20,290 "	618.23 
1220	台榮	"3,769,955 "	"3,535,821 "	6.62 	"29,533 "	"36,530 "	"22,637 "	"11,724 "	"53,469 "	"57,271 "	(6.64)	"1,770,779 "	0.30 	0.32 	11.84 	64.21 	2.89 	1.92 	"52,170 "	"48,254 "	8.12 
1225	福懋油	"12,407,408 "	"14,209,086 "	(12.68)	"116,527 "	"150,430 "	"(37,505)"	"(52,461)"	"45,069 "	"62,240 "	(27.59)	"2,187,030 "	0.22 	0.32 	12.02 	41.07 	1.84 	1.01 	"79,022 "	"97,969 "	(19.34)
1227	佳格	"21,800,013 "	"20,379,206 "	6.97 	"2,457,158 "	"1,997,306 "	"112,867 "	"250,971 "	"2,075,851 "	"1,859,582 "	11.63 	"7,206,338 "	2.90 	2.60 	16.71 	65.90 	2.39 	1.41 	"2,570,025 "	"2,248,277 "	14.31 
1229	聯華	"5,302,422 "	"5,364,070 "	(1.15)	"254,584 "	"241,573 "	"1,513,635 "	"1,134,543 "	"1,718,864 "	"1,334,288 "	28.82 	"8,545,383 "	2.01 	1.57 	25.32 	83.46 	0.89 	0.55 	"1,768,219 "	"1,376,116 "	28.49 
1231	聯華食	"5,893,261 "	"5,386,837 "	9.40 	"226,334 "	"325,615 "	"36,987 "	"105,265 "	"222,809 "	"342,639 "	(34.97)	"1,481,131 "	1.50 	2.31 	17.54 	42.18 	1.53 	0.78 	"263,321 "	"430,880 "	(38.89)
1232	大統益	"21,849,462 "	"20,047,360 "	8.99 	"1,086,613 "	"759,322 "	"117,551 "	"92,896 "	"987,441 "	"706,875 "	39.69 	"1,599,749 "	6.17 	4.42 	22.11 	72.25 	3.53 	1.69 	"1,204,164 "	"852,218 "	41.30 
1233	天仁	"2,149,080 "	"2,076,258 "	3.51 	"240,339 "	"238,964 "	"38,313 "	"38,728 "	"229,782 "	"230,963 "	(0.51)	"905,919 "	2.54 	2.55 	15.86 	72.36 	1.90 	1.15 	"278,652 "	"277,692 "	0.35 
1234	黑松	"6,015,394 "	"6,537,718 "	(7.99)	"(12,971)"	"105,454 "	"492,193 "	"869,957 "	"394,958 "	"312,119 "	26.54 	"4,018,711 "	0.98 	0.64 	43.22 	80.86 	4.72 	3.79 	"479,222 "	"975,411 "	(50.87)
1235	興泰	"172,096 "	"249,386 "	(30.99)	"(41,440)"	"(12,612)"	"91,899 "	"(30,736)"	"52,341 "	"(45,637)"		"561,688 "	0.97 	(0.84)	23.33 	51.87 	1.64 	1.56 	"50,459 "	"(43,348)"	
1236	宏亞	"2,371,613 "	"2,685,119 "	(11.68)	"54,321 "	"194,327 "	"127,611 "	"(37,909)"	"167,464 "	"136,168 "	22.98 	"1,083,425 "	1.55 	1.26 	17.06 	58.08 	1.33 	0.84 	"181,932 "	"156,418 "	16.31 
1702	南僑	"14,831,846 "	"13,426,115 "	10.47 	"1,577,941 "	"1,387,009 "	662 	"(58,912)"	"948,634 "	"854,366 "	11.03 	"2,941,330 "	3.82 	3.44 	20.48 	30.04 	1.38 	1.02 	"1,578,603 "	"1,328,097 "	18.86 
1737	臺鹽	"2,597,177 "	"2,408,819 "	7.82 	"164,963 "	"102,694 "	"80,795 "	"40,843 "	"214,469 "	"125,954 "	70.28 	"2,000,000 "	1.07 	0.46 	29.12 	86.45 	6.03 	5.06 	"245,758 "	"143,537 "	71.22 
																					
03	塑膠類	"1,259,874,139 "	"1,274,638,259 "	(1.16)	"24,288,497 "	"49,483,974 "	"55,438,633 "	"56,577,324 "	"66,808,069 "	"87,966,842 "	(24.05)	"304,738,999 "	1.71 	2.22 	35.62 	57.66 	2.56 	1.93 	"79,727,130 "	"106,061,298 "	(24.83)
	Plastics																				
1301	台塑	"216,589,040 "	"215,424,768 "	0.54 	"5,514,853 "	"4,580,331 "	"15,036,700 "	"18,584,167 "	"17,993,434 "	"20,715,841 "	(13.14)	"63,657,408 "	2.83 	3.25 	44.91 	66.32 	3.34 	2.76 	"20,551,553 "	"23,164,498 "	(11.28)
1303	南亞	"325,473,146 "	"311,005,289 "	4.65 	"10,991,188 "	"14,812,143 "	"23,524,910 "	"16,145,320 "	"31,785,279 "	"25,271,588 "	25.77 	"79,308,216 "	4.01 	3.19 	40.28 	59.98 	2.95 	2.21 	"34,516,098 "	"30,957,463 "	11.50 
1304	台聚	"59,704,563 "	"58,678,881 "	1.75 	"347,551 "	"1,359,569 "	"529,801 "	"745,437 "	"640,838 "	"817,164 "	(21.58)	"11,426,024 "	0.62 	0.79 	16.81 	29.65 	1.99 	1.41 	"877,352 "	"2,105,006 "	(58.32)
1305	華夏	"14,559,831 "	"14,191,319 "	2.60 	"96,309 "	"910,443 "	"58,183 "	"92,904 "	"118,906 "	"753,119 "	(84.21)	"4,683,034 "	0.25 	1.61 	12.41 	51.14 	2.13 	1.23 	"154,492 "	"1,003,347 "	(84.60)
1307	三芳	"11,191,138 "	"10,488,145 "	6.70 	"1,133,737 "	"957,953 "	"44,161 "	"69,706 "	"969,759 "	"798,829 "	21.40 	"3,749,817 "	2.59 	2.13 	20.82 	57.71 	2.59 	1.90 	"1,177,898 "	"1,027,659 "	14.62 
1308	亞聚	"5,566,285 "	"5,804,229 "	(4.10)	"407,767 "	"279,257 "	"176,146 "	"326,700 "	"499,933 "	"536,855 "	(6.88)	"4,696,769 "	1.06 	1.14 	19.28 	89.77 	4.73 	3.28 	"583,913 "	"605,957 "	(3.64)
1309	台達化	"20,933,816 "	"21,438,961 "	(2.36)	"(647,947)"	"(171,348)"	"9,737 "	"186,222 "	"(631,186)"	"17,383 "		"3,276,518 "	(1.93)	0.05 	10.59 	31.57 	1.34 	1.01 	"(638,210)"	"14,874 "	
1310	台苯	"17,028,183 "	"20,350,867 "	(16.33)	"(489,575)"	"1,053,784 "	"82,956 "	"(98,119)"	"(38,456)"	"1,085,976 "		"5,278,698 "	(0.07)	2.05 	10.16 	57.03 	1.32 	0.98 	"(406,619)"	"955,665 "	
1312	國喬	"24,340,264 "	"26,288,575 "	(7.41)	"443,861 "	"2,025,273 "	"310,067 "	"583,014 "	"292,518 "	"1,950,675 "	(85.00)	"9,266,203 "	0.31 	2.15 	16.96 	63.86 	1.72 	0.90 	"753,928 "	"2,608,287 "	(71.09)
1313	聯成	"53,282,098 "	"51,599,106 "	3.26 	"(390,827)"	"(161,021)"	"(5,777)"	"814,662 "	"(243,252)"	"597,975 "		"11,598,514 "	(0.21)	0.52 	16.30 	43.25 	1.58 	1.14 	"(396,604)"	"653,641 "	
1314	中石化	"33,249,482 "	"35,338,541 "	(5.91)	"(2,174,632)"	"(1,797,017)"	"2,527,223 "	"7,116,678 "	"304,449 "	"5,275,719 "	(94.23)	"23,199,897 "	0.13 	2.27 	22.93 	68.70 	3.21 	2.48 	"352,591 "	"5,319,661 "	(93.37)
1315	達新	"2,989,773 "	"3,388,796 "	(11.77)	"92,185 "	"61,110 "	"178,227 "	"120,522 "	"235,661 "	"173,786 "	35.60 	"1,980,000 "	1.16 	0.82 	37.53 	77.64 	4.12 	3.30 	"270,412 "	"181,632 "	48.88 
1319	東陽	"21,141,658 "	"19,616,358 "	7.78 	"1,088,385 "	"1,391,851 "	"111,624 "	"306,594 "	"909,886 "	"1,346,842 "	(32.44)	"5,914,771 "	1.54 	2.28 	28.62 	48.93 	1.17 	0.75 	"1,200,009 "	"1,698,445 "	(29.35)
1321	大洋	"5,365,933 "	"5,889,757 "	(8.89)	"(174,569)"	"(19,261)"	"29,787 "	"59,272 "	"(145,025)"	"13,209 "		"2,272,283 "	(0.66)	0.06 	22.46 	50.91 	1.33 	0.66 	"(144,782)"	"40,011 "	
1323	永裕	"3,471,411 "	"3,289,477 "	5.53 	"473,970 "	"440,501 "	"6,666 "	"1,448 "	"273,626 "	"239,659 "	14.17 	"912,745 "	3.01 	2.64 	19.02 	44.72 	3.03 	1.88 	"480,636 "	"441,949 "	8.75 
1324	地球	"1,447,397 "	"1,488,301 "	(2.75)	"38,670 "	"48,877 "	"13,377 "	"5,255 "	"43,053 "	"43,504 "	(1.04)	"751,219 "	0.57 	0.58 	12.77 	72.86 	3.33 	2.51 	"52,047 "	"54,132 "	(3.85)
1325	恆大	"1,205,434 "	"1,089,403 "	10.65 	"29,050 "	"64,239 "	"42,198 "	"24,362 "	"58,797 "	"72,441 "	(18.83)	"1,003,308 "	0.58 	0.72 	18.02 	87.35 	17.23 	13.64 	"71,248 "	"88,601 "	(19.59)
1326	台化	"401,453,739 "	"427,999,934 "	(6.20)	"4,045,747 "	"18,978,236 "	"11,648,685 "	"11,328,591 "	"10,530,288 "	"24,863,645 "	(57.65)	"58,611,863 "	1.80 	4.25 	47.55 	52.35 	2.48 	1.87 	"15,694,432 "	"30,306,827 "	(48.21)
1337	F-再生	"5,381,767 "	"7,180,937 "	(25.05)	"1,416,900 "	"1,951,437 "	"113,565 "	"(45,678)"	"1,133,135 "	"1,287,222 "	(11.97)	"2,498,291 "	4.54 	5.15 	40.46 	86.75 	2.94 	2.30 	"1,530,465 "	"1,905,759 "	(19.69)
1339	昭輝	"1,439,884 "	"1,222,786 "	17.75 	"345,200 "	"235,022 "	"33,157 "	"35,787 "	"301,332 "	"219,488 "	37.29 	"659,259 "	4.57 	3.33 	28.46 	61.45 	0.93 	0.58 	"378,357 "	"270,809 "	39.71 
1340	F-勝悅	"3,094,505 "	"2,673,657 "	15.74 	"1,028,906 "	"853,708 "	"79,674 "	"(13,773)"	"934,256 "	"701,379 "	33.20 	"883,794 "	10.60 	9.17 	57.31 	88.86 	8.60 	8.56 	"1,108,580 "	"839,935 "	31.98 
1715	萬洲	"10,970,682 "	"10,571,692 "	3.77 	"332,382 "	"550,013 "	"567,835 "	"96,285 "	"695,983 "	"443,629 "	56.88 	"3,983,122 "	1.77 	1.38 	17.76 	57.29 	2.49 	1.77 	"900,217 "	"646,298 "	39.29 
4306	炎洲	"19,994,110 "	"19,618,480 "	1.91 	"339,386 "	"1,078,874 "	"319,731 "	"91,968 "	"144,855 "	"740,914 "	(80.45)	"5,127,246 "	0.28 	1.53 	16.06 	23.13 	1.39 	0.59 	"659,117 "	"1,170,842 "	(43.71)
																					
04	紡織纖維類	"542,554,126 "	"544,117,570 "	(0.29)	"21,785,255 "	"25,106,936 "	"15,517,151 "	"14,594,134 "	"23,654,266 "	"25,946,519 "	(8.83)	"196,169,660 "	0.72 	0.73 	22.27 	44.56 	1.29 	0.54 	"37,302,406 "	"39,701,070 "	(6.04)
	Textiles																				
1402	遠東新	"235,506,639 "	"238,840,657 "	(1.40)	"11,873,265 "	"13,431,811 "	"9,724,794 "	"10,445,504 "	"11,033,421 "	"13,215,754 "	(16.51)	"52,479,168 "	2.25 	2.69 	38.02 	40.17 	1.11 	0.75 	"21,598,059 "	"23,877,315 "	(9.55)
1409	新纖	"44,350,318 "	"42,251,225 "	4.97 	"2,036,015 "	"1,973,383 "			"1,365,358 "	"1,152,261 "	18.49 	"16,634,613 "	0.81 	0.65 	15.64 	19.87 	1.08 		"2,036,015 "	"1,973,383 "	3.17 
1410	南染	"637,513 "	"603,295 "	5.67 	"124,080 "	"104,327 "	"11,281 "	"8,877 "	"104,126 "	"96,980 "	7.37 	"720,000 "	1.21 	1.08 	16.21 	77.55 	6.98 	6.61 	"135,361 "	"113,204 "	19.57 
1413	宏洲	"3,511,555 "	"4,669,071 "	(24.79)	"(226,621)"	"(282,587)"	"(19,136)"	"(12,564)"	"(245,728)"	"(297,922)"		"1,021,124 "	(2.44)	(2.95)	6.35 	22.94 	0.65 	0.17 	"(245,757)"	"(295,151)"	
1414	東和	"1,312,550 "	"1,340,591 "	(2.09)	"5,334 "	"98,143 "	"40,320 "	"30,971 "	"45,869 "	"136,272 "	(66.34)	"2,200,000 "	0.21 	0.62 	14.42 	65.54 	1.03 	0.48 	"45,654 "	"129,114 "	(64.64)
1416	廣豐	"1,161,919 "	"330,772 "	251.27 	"(16,401)"	"(164,197)"	"548,697 "	"280,846 "	"485,408 "	"62,577 "	675.70 	"2,933,557 "	1.68 	0.19 	18.60 	49.36 	1.29 	0.20 	"532,296 "	"116,649 "	356.32 
1417	嘉裕	"3,286,766 "	"3,315,949 "	(0.88)	"(189,485)"	"(119,043)"	"209,408 "	"151,266 "	"29,101 "	"16,629 "	75.00 	"3,798,837 "	0.08 	0.04 	12.71 	74.06 	2.64 	1.29 	"19,923 "	"32,223 "	(38.17)
1418	東華	"2,008,921 "	"2,146,324 "	(6.40)	"(185,241)"	"(143,314)"	"28,002 "	"24,622 "	"(160,144)"	"(122,348)"		"1,319,276 "	(1.32)	(1.01)	5.83 	34.65 	0.59 	0.13 	"(157,239)"	"(118,692)"	
1419	新紡	"1,176,182 "	"1,005,646 "	16.96 	"(23,037)"	"(33,139)"	"131,023 "	"201,134 "	"104,282 "	"164,396 "	(36.57)	"3,000,413 "	0.35 	0.55 	24.46 	63.74 	0.51 	0.41 	"107,986 "	"167,995 "	(35.72)
1423	利華	"689,868 "	"821,890 "	(16.06)	"(50,716)"	"(7,278)"	(312)	"(15,113)"	"(74,649)"	"(3,727)"		"1,750,000 "	(0.43)	(0.02)	15.10 	91.11 	72.07 	37.74 	"(51,028)"	"(22,391)"	
1432	大魯閣	"131,832 "	"122,707 "	7.44 	"(167,118)"	"(138,701)"	"105,463 "	"63,563 "	"(142,195)"	"(114,414)"		"1,639,899 "	(0.87)	(0.87)	13.51 	61.63 	1.85 	0.67 	"(61,655)"	"(75,138)"	
1434	福懋	"48,191,112 "	"47,461,892 "	1.54 	"2,896,544 "	"2,018,290 "	"1,275,395 "	"641,642 "	"3,518,374 "	"2,129,053 "	65.26 	"16,846,646 "	2.09 	1.27 	29.26 	65.72 	1.98 	1.15 	"4,171,939 "	"2,659,932 "	56.84 
1439	中和	"423,790 "	"449,636 "	(5.75)	"(14,636)"	"(19,831)"	"15,565 "	"21,856 "	769 	"1,635 "	(52.97)	"920,000 "	0.01 	0.02 	22.06 	92.44 	88.42 	87.37 	929 	"2,025 "	(54.12)
1440	南紡	"20,764,981 "	"21,549,291 "	(3.64)	"214,879 "	"1,235,087 "	"317,073 "	"358,646 "	"474,995 "	"1,212,397 "	(60.82)	"16,404,118 "	0.29 	0.74 	15.32 	63.35 	1.30 	0.64 	"531,952 "	"1,593,733 "	(66.62)
1441	大東	"1,662,336 "	"1,330,597 "	24.93 	"(230,331)"	"(58,969)"	"34,416 "	"46,683 "	"(194,550)"	"(12,204)"		"917,531 "	(2.17)	(0.14)	9.86 	31.56 	0.97 	0.44 	"(195,915)"	"(12,286)"	
1443	立益	"1,746,387 "	"2,273,592 "	(23.19)	"(257,537)"	"(171,202)"	"20,218 "	"(2,153)"	"(203,988)"	"(82,550)"		"1,353,430 "	(1.51)	(0.61)	9.80 	26.62 	0.61 	0.21 	"(237,319)"	"(173,355)"	
1444	力麗	"11,532,919 "	"12,367,729 "	(6.75)	"(54,289)"	"165,895 "	"340,816 "	"556,946 "	"216,818 "	"640,498 "	(66.15)	"9,573,029 "	0.23 	0.68 	12.08 	71.58 	1.59 	0.93 	"286,527 "	"722,841 "	(60.36)
1445	大宇	"1,908,684 "	"2,087,412 "	(8.56)	"9,364 "	"44,661 "	"20,685 "	"22,089 "	"29,064 "	"65,288 "	(55.48)	"1,386,670 "	0.21 	0.47 	13.53 	83.80 	7.46 	3.41 	"30,049 "	"66,750 "	(54.98)
1446	宏和	"840,025 "	"770,879 "	8.97 	"3,433 "	"(17,894)"	"18,174 "	"11,174 "	"13,270 "	"(11,436)"		"1,386,215 "	0.10 	(0.08)	13.67 	50.46 	11.73 	1.12 	"21,607 "	"(6,720)"	
1447	力鵬	"22,363,188 "	"26,503,193 "	(15.62)	"47,283 "	"786,475 "	"365,734 "	"439,386 "	"348,239 "	"1,003,479 "	(65.30)	"8,709,402 "	0.42 	1.22 	12.72 	57.75 	1.37 	0.77 	"413,017 "	"1,225,861 "	(66.31)
1449	佳和	"3,455,795 "	"3,721,136 "	(7.13)	"(368,249)"	"(193,520)"	"393,774 "	"63,245 "	"52,571 "	"(145,864)"		"1,200,000 "	0.46 	(1.89)	9.55 	22.05 	1.22 	0.61 	"25,525 "	"(130,275)"	
1451	年興	"13,213,126 "	"13,877,507 "	(4.79)	"293,857 "	"743,041 "	"598,085 "	"189,692 "	"699,992 "	"797,029 "	(12.17)	"4,000,000 "	1.75 	1.89 	25.38 	72.80 	3.56 	1.84 	"891,942 "	"932,733 "	(4.37)
1452	宏益	"2,119,911 "	"2,153,516 "	(1.56)	"150,987 "	"94,349 "	"46,800 "	"76,705 "	"173,731 "	"136,958 "	26.85 	"1,326,414 "	1.31 	1.03 	16.48 	91.45 	9.87 	4.72 	"197,787 "	"171,054 "	15.63 
1453	大將	"233,413 "	"296,319 "	(21.23)	"(58,339)"	"13,218 "	"13,817 "	"10,267 "	"(46,643)"	"19,586 "		"879,164 "	(0.54)	0.23 	10.76 	72.92 	3.11 	0.38 	"(44,522)"	"23,485 "	
1454	台富	"2,108,199 "	"2,076,865 "	1.51 	"49,498 "	"27,034 "	"24,506 "	"14,914 "	"68,543 "	"36,635 "	87.10 	"1,403,098 "	0.52 	0.28 	12.42 	75.90 	3.01 	1.43 	"74,004 "	"41,948 "	76.42 
1455	集盛	"18,172,168 "	"18,274,707 "	(0.56)	"(28,293)"	"165,031 "	"113,803 "	"241,176 "	"57,318 "	"367,330 "	(84.40)	"6,117,634 "	0.09 	0.60 	12.21 	59.90 	1.42 	0.66 	"85,510 "	"406,207 "	(78.95)
1456	怡華	"908,525 "	"838,805 "	8.31 	"(95,814)"	"45,308 "	"(1,025,721)"	"(37,422)"	"(1,119,344)"	"15,431 "		"2,130,000 "	(5.33)	0.09 	4.55 	22.75 	1.40 	0.18 	"(1,121,535)"	"7,886 "	
1457	宜進	"4,418,058 "	"4,511,335 "	(2.07)	"127,578 "	"20,728 "	"(19,251)"	"177,048 "	"88,140 "	"181,586 "	(51.46)	"3,351,640 "	0.34 	0.69 	13.90 	43.05 	1.45 	1.02 	"108,327 "	"197,776 "	(45.23)
1459	聯發	"4,068,018 "	"4,088,511 "	(0.50)	"4,106 "	"(67,158)"	"203,871 "	"264,398 "	"175,928 "	"176,168 "	(0.14)	"3,586,289 "	0.56 	0.56 	12.64 	50.67 	1.64 	1.44 	"207,977 "	"197,240 "	5.44 
1460	宏遠	"8,158,215 "	"7,642,799 "	6.74 	"322,623 "	"213,650 "	"116,884 "	"16,261 "	"373,954 "	"229,727 "	62.78 	"4,711,891 "	0.85 	0.53 	10.93 	53.67 	1.77 	0.55 	"439,507 "	"229,911 "	91.16 
1463	強盛	"534,742 "	"506,693 "	5.54 	"25,565 "	"(22,634)"	"37,518 "	"91,806 "	"102,311 "	"54,017 "	89.41 	"1,732,684 "	0.63 	0.33 	11.94 	59.18 	1.98 	0.69 	"63,083 "	"69,172 "	(8.80)
1464	得力	"5,684,574 "	"4,589,039 "	23.87 	226 	"(77,895)"	"898,357 "	"44,858 "	"895,101 "	"(38,605)"		"2,168,960 "	4.14 	(0.18)	15.10 	40.81 	1.18 	0.66 	"898,583 "	"(33,037)"	
1465	偉全	"2,697,559 "	"2,650,723 "	1.77 	"91,691 "	"108,303 "	"80,450 "	"50,314 "	"108,303 "	"104,436 "	3.70 	"1,036,073 "	1.05 	1.01 	17.74 	62.12 	4.48 	2.32 	"172,141 "	"158,617 "	8.53 
1466	聚隆	"5,011,570 "	"5,230,464 "	(4.18)	"15,414 "	"99,552 "	"49,271 "	"12,296 "	"54,005 "	"98,279 "	(45.05)	"1,111,519 "	0.52 	1.02 	17.10 	55.21 	2.20 	1.02 	"64,685 "	"111,848 "	(42.17)
1467	南緯	"7,185,601 "	"7,239,346 "	(0.74)	"130,894 "	"162,989 "	"(6,518)"	"15,234 "	"111,589 "	"168,707 "	(33.86)	"2,102,622 "	0.57 	1.00 	12.04 	34.97 	1.95 	1.24 	"124,376 "	"178,223 "	(30.21)
1468	昶和	"588,336 "	"766,219 "	(23.22)	"(80,368)"	"(49,425)"	"13,951 "	337 	"(57,708)"	"(47,741)"		"1,604,053 "	(0.36)	(0.30)	7.41 	47.65 	2.21 	0.46 	"(66,417)"	"(49,088)"	
1469	理隆	"474,885 "	"515,311 "	(7.84)	"(9,260)"	"(7,354)"	"8,855 "	"17,542 "	(67)	"7,535 "		"1,246,000 "	(<<<<<)	0.06 	14.06 	83.03 	2.50 	1.43 	(405)	"10,188 "	
1470	大統染	"744,311 "	"669,101 "	11.24 	"72,780 "	"31,451 "	"7,382 "	"5,307 "	"66,367 "	"29,300 "	126.51 	"857,670 "	0.77 	0.34 	11.08 	84.90 	4.59 	1.95 	"80,162 "	"36,758 "	118.08 
1472	三洋紡	"981,564 "	"882,072 "	11.28 	"(59,658)"	"(95,768)"	"(4,283)"	"(11,361)"	"(61,835)"	"(90,313)"		"716,500 "	(0.89)	(1.37)	5.24 	36.04 	0.60 	0.35 	"(63,941)"	"(107,129)"	
1473	台南	"9,137,371 "	"9,333,749 "	(2.10)	"(509,035)"	"37,270 "	"475,545 "	"16,993 "	"141,248 "	"235,351 "	(39.98)	"1,468,590 "	0.97 	1.62 	28.23 	49.52 	2.10 	1.42 	"(33,490)"	"54,263 "	
1474	弘裕	"3,533,648 "	"3,599,559 "	(1.83)	"31,045 "	"(7,254)"	"42,711 "	"89,776 "	"56,930 "	"71,279 "	(20.13)	"1,298,970 "	0.44 	0.54 	13.75 	51.75 	1.31 	0.71 	"73,756 "	"82,522 "	(10.62)
1475	本盟	"221,131 "	"221,673 "	(0.24)	"(72,295)"	"(103,230)"	"(1,014)"	"(52,090)"	"(41,366)"	"(77,527)"		"525,168 "	(0.79)	(1.48)	5.77 	49.94 	0.43 	0.21 	"(73,309)"	"(155,320)"	
